,course_id,course_title,url,platform,subject,level,num_subscribers,num_reviews,rating,num_lectures,content_duration,instructor,language,tags,course_type,learning_path,playlist_id,skill_level_score,popularity_score,last_updated,career_relevance_score,combined_features,level_num,title_clean
54,CRS_0055,Python Game Development Bootcamp,https://www.deeplearning.ai/short-courses/python-game-development-bootcamp-488/,DeepLearning.AI,Python Programming,Beginner,0.0929996153550273,0.1868721894894695,0.5999999999999996,118,15.7,Harrison Chase,English,"pip,web scraping,comprehensions,lambda,solid principles,regex,dataclasses",Video,Python Mastery Path,PL_011,1,0.35972675050458,2025,0.2712132628475429,"Python Game Development Bootcamp Python Programming Beginner pip,web scraping,comprehensions,lambda,solid principles,regex,dataclasses Python Mastery Path Harrison Chase",1.0,python game development bootcamp
55,CRS_0056,Python Packaging Masterclass,https://frontendmasters.com/courses/python-packaging-masterclass-329/,FrontendMasters,Python Programming,Intermediate,0.0083654127240556,0.0274452572352114,1.0,169,34.5,Angela Yu,English,"clean code,sqlalchemy,oop,solid principles,beginner",Bootcamp,Python Mastery Path,PL_011,2,0.3324018009625834,2024,0.2762695689547391,"Python Packaging Masterclass Python Programming Intermediate clean code,sqlalchemy,oop,solid principles,beginner Python Mastery Path Angela Yu",2.0,python packaging masterclass
56,CRS_0057,Learn Python File Handling from Scratch,https://www.geeksforgeeks.org/courses/learn-python-file-handling-from-scratch-885,GeeksforGeeks,Python Programming,Intermediate,0.0364072620970843,0.1073768300356006,0.5999999999999996,38,5.5,David Malan,English,"file handling,fastapi,publishing,design patterns,debugging,multiprocessing,clean code",Video,Python Mastery Path,PL_011,2,0.2752678155565906,2023,0.2146403123541977,"Learn Python File Handling from Scratch Python Programming Intermediate file handling,fastapi,publishing,design patterns,debugging,multiprocessing,clean code Python Mastery Path David Malan",2.0,learn python file handling from scratch
57,CRS_0058,Python Game Development Masterclass,https://www.codecademy.com/learn/python-game-development-masterclass-348,Codecademy,Python Programming,Intermediate,0.0636507423647972,0.1829904937653654,0.3999999999999986,37,5.5,Corey Schafer,English,"logging,clean code,itertools,publishing,argparse",Interactive,Python Mastery Path,PL_011,2,0.2771308802980903,2022,0.2034515593286382,"Python Game Development Masterclass Python Programming Intermediate logging,clean code,itertools,publishing,argparse Python Mastery Path Corey Schafer",2.0,python game development masterclass
58,CRS_0059,Professional Python Game Development,https://www.deeplearning.ai/short-courses/professional-python-game-development-449/,DeepLearning.AI,Python Programming,Beginner,0.128724055696592,0.0970041993072851,0.5999999999999996,183,50.9,Nicholas Renotte,English,"publishing,csv,mocking,beautifulsoup,multithreading",Video,Python Mastery Path,PL_011,1,0.3261915851575842,2025,0.2545427863521453,"Professional Python Game Development Python Programming Beginner publishing,csv,mocking,beautifulsoup,multithreading Python Mastery Path Nicholas Renotte",1.0,professional python game development
59,CRS_0060,Hands-On Python Algorithms,https://www.deeplearning.ai/short-courses/hands-on-python-algorithms-376/,DeepLearning.AI,Python Programming,Intermediate,0.0418595276559735,0.0224559414469015,1.0,223,52.0,Krish Naik,English,"unit testing,numpy,clean code,requests,web scraping,xml,profiling,django,dataclasses",Video,Python Mastery Path,PL_011,2,0.3501009160068312,2024,0.2902850032426824,"Hands-On Python Algorithms Python Programming Intermediate unit testing,numpy,clean code,requests,web scraping,xml,profiling,django,dataclasses Python Mastery Path Krish Naik",2.0,hands-on python algorithms
60,CRS_0061,Python Generators in Practice,https://www.deeplearning.ai/short-courses/python-generators-in-practice-784/,DeepLearning.AI,Python Programming,Beginner,0.0497930610046926,0.1152266600732114,0.5999999999999996,180,15.7,Python Engineer,English,"lambda,beginner,beautifulsoup,comprehensions,modules,packaging,pip,closures",Video,Python Mastery Path,PL_011,1,0.2884645241422139,2024,0.223927141198388,"Python Generators in Practice Python Programming Beginner lambda,beginner,beautifulsoup,comprehensions,modules,packaging,pip,closures Python Mastery Path Python Engineer",1.0,python generators in practice
61,CRS_0062,Hands-On Python Decorators,https://www.kaggle.com/learn/hands-on-python-decorators-187,Kaggle,Python Programming,Intermediate,0.0113690283867989,0.0174465236610561,0.5999999999999996,164,39.3,Jose Portilla,Hindi,"profiling,csv,beautifulsoup,matplotlib,solid principles,pytest",Video,Python Mastery Path,PL_011,2,0.2038503337990995,2025,0.1691108576104635,"Hands-On Python Decorators Python Programming Intermediate profiling,csv,beautifulsoup,matplotlib,solid principles,pytest Python Mastery Path Jose Portilla",2.0,hands-on python decorators
62,CRS_0063,Mastering Python Metaprogramming,https://www.udemy.com/course/mastering-python-metaprogramming-349/,Udemy,Python Programming,Intermediate,0.0324303407954458,0.044421394153937,0.7999999999999989,51,6.9,Tech With Tim,English,"click,django,context managers,requests,matplotlib,pandas,closures",Video,Python Mastery Path,PL_011,2,0.295761527713088,2025,0.2416082733595077,"Mastering Python Metaprogramming Python Programming Intermediate click,django,context managers,requests,matplotlib,pandas,closures Python Mastery Path Tech With Tim",2.0,mastering python metaprogramming
63,CRS_0064,Python GUI Development: Zero to Hero,https://www.deeplearning.ai/short-courses/python-gui-development-zero-to-hero-838/,DeepLearning.AI,Python Programming,Beginner,0.082954534964228,0.2465711017703829,0.7999999999999989,46,11.8,Tech With Tim,English,"comprehensions,multiprocessing,design patterns,numpy,solid principles,logging",Video,Python Mastery Path,PL_011,1,0.4527247321844434,2023,0.341221809116964,"Python GUI Development: Zero to Hero Python Programming Beginner comprehensions,multiprocessing,design patterns,numpy,solid principles,logging Python Mastery Path Tech With Tim",1.0,python gui development: zero to hero
64,CRS_0065,Python Performance Optimization Bootcamp,https://explore.skillbuilder.aws/learn/course/python-performance-optimization-bootcamp-283,AWS Training,Python Programming,Intermediate,0.0435038079852296,0.0828343012445146,0.7999999999999989,176,36.5,David Malan,English,"python,debugging,numpy,scripting,dataclasses,oop,decorators",Video,Python Mastery Path,PL_011,2,0.3265020959478342,2024,0.2612353272955257,"Python Performance Optimization Bootcamp Python Programming Intermediate python,debugging,numpy,scripting,dataclasses,oop,decorators Python Mastery Path David Malan",2.0,python performance optimization bootcamp
65,CRS_0066,Python File Handling: Zero to Hero,https://www.udemy.com/course/python-file-handling-zero-to-hero-448/,Udemy,Python Programming,Beginner,0.0874228786829756,0.1128003489706772,0.3999999999999986,118,29.0,Tech With Tim,English,"decorators,typing,requests,multiprocessing,generators,json",Video,Python Mastery Path,PL_011,1,0.2482533768048439,2025,0.1884487701426792,"Python File Handling: Zero to Hero Python Programming Beginner decorators,typing,requests,multiprocessing,generators,json Python Mastery Path Tech With Tim",1.0,python file handling: zero to hero
66,CRS_0067,Python Game Development – Complete Guide,https://neetcode.io/courses/python-game-development-complete-guide-221,Neetcode,Python Programming,Beginner,0.1027843680283098,0.3226913358380422,0.7999999999999989,65,19.0,Tech With Tim,Hindi,"solid principles,csv,fastapi,packaging,refactoring,celery,virtual env,pandas,regex",Video,Python Mastery Path,PL_011,1,0.512342803912436,2025,0.379115923551906,"Python Game Development – Complete Guide Python Programming Beginner solid principles,csv,fastapi,packaging,refactoring,celery,virtual env,pandas,regex Python Mastery Path Tech With Tim",1.0,python game development – complete guide
67,CRS_0068,Ultimate Python Concurrency Course,https://explore.skillbuilder.aws/learn/course/ultimate-python-concurrency-course-724,AWS Training,Python Programming,Advanced,0.0044084929609969,0.0127748194338071,0.1999999999999993,22,4.9,Tech With Tim,English,"solid principles,pip,pydantic,typing,click",Interactive,Python Mastery Path,PL_011,3,0.0725042695233659,2022,0.0592375312994737,"Ultimate Python Concurrency Course Python Programming Advanced solid principles,pip,pydantic,typing,click Python Mastery Path Tech With Tim",3.0,ultimate python concurrency course
68,CRS_0069,Complete Python Generators Course,https://www.coursera.org/learn/complete-python-generators-course-581,Coursera,Python Programming,Intermediate,0.0097961381644741,0.0304766384635641,0.5999999999999996,203,21.2,Brad Traversy,English,"oop,virtual env,functools,debugging,packaging,logging,web scraping",Video,Python Mastery Path,PL_011,2,0.2109920819748486,2022,0.1732462243684266,"Complete Python Generators Course Python Programming Intermediate oop,virtual env,functools,debugging,packaging,logging,web scraping Python Mastery Path Brad Traversy",2.0,complete python generators course
69,CRS_0070,Mastering Python Generators,https://www.mygreatlearning.com/academy/mastering-python-generators-535,Great Learning,Python Programming,Advanced,0.0091753211785521,0.0270653294817906,0.0,123,10.8,CodeWithHarry,Hindi,"numpy,virtual env,sqlalchemy,automation,dataclasses",Article,Python Mastery Path,PL_011,3,0.0222015215028722,2023,0.0144179990835153,"Mastering Python Generators Python Programming Advanced numpy,virtual env,sqlalchemy,automation,dataclasses Python Mastery Path CodeWithHarry",3.0,mastering python generators
70,CRS_0071,Python Automation – Practical Guide,https://www.simplilearn.com/courses/python-automation-practical-guide-227,Simplilearn,Python Programming,Advanced,0.003462266328179,0.0086277773422344,0.5999999999999996,189,48.9,Raymond Hettinger,English,"logging,itertools,pypi,json,dataclasses,selenium,numpy,beautifulsoup",Project-based,Python Mastery Path,PL_011,3,0.1934482223257258,2025,0.1620583820155664,"Python Automation – Practical Guide Python Programming Advanced logging,itertools,pypi,json,dataclasses,selenium,numpy,beautifulsoup Python Mastery Path Raymond Hettinger",3.0,python automation – practical guide
71,CRS_0072,Python Scientific Computing – Complete Guide,https://scrimba.com/learn/python-scientific-computing-complete-guide-334,Scrimba,Python Programming,Advanced,0.0111899376875144,0.0340769062221713,0.5999999999999996,154,29.6,Luciano Ramalho,English,"django,beginner,solid principles,argparse,dataclasses,flask,oop,packaging,modules",Video,Python Mastery Path,PL_011,3,0.2140971898773482,2025,0.1752551427216424,"Python Scientific Computing – Complete Guide Python Programming Advanced django,beginner,solid principles,argparse,dataclasses,flask,oop,packaging,modules Python Mastery Path Luciano Ramalho",3.0,python scientific computing – complete guide
72,CRS_0073,Modern Python Algorithms,https://www.youtube.com/watch?v=modern-python-algorithms-193,YouTube,Python Programming,Advanced,0.0107720593891837,0.0293891203968938,0.0,27,6.4,Raymond Hettinger,English,"closures,csv,lambda,comprehensions,click,multithreading,file handling,packaging",Video,Python Mastery Path,PL_011,3,0.0246856078248719,2025,0.0160546224504121,"Modern Python Algorithms Python Programming Advanced closures,csv,lambda,comprehensions,click,multithreading,file handling,packaging Python Mastery Path Raymond Hettinger",3.0,modern python algorithms
73,CRS_0074,Python Networking: Zero to Hero,https://www.udacity.com/course/python-networking-zero-to-hero-190,Udacity,Python Programming,Intermediate,0.0398690668512962,0.0578776713041975,0.7999999999999989,38,1.7,Python Engineer,English,"typing,comprehensions,multiprocessing,clean code,json,selenium,python",Interactive,Python Mastery Path,PL_011,2,0.3088029809035864,2025,0.2501841874047201,"Python Networking: Zero to Hero Python Programming Intermediate typing,comprehensions,multiprocessing,clean code,json,selenium,python Python Mastery Path Python Engineer",2.0,python networking: zero to hero
74,CRS_0075,Automation with Python – Comprehensive,https://www.mygreatlearning.com/academy/automation-with-python-comprehensive-308,Great Learning,Python Programming,Intermediate,0.0381155473497961,0.0805145307289185,0.3999999999999986,29,2.1,Ardit Sulce,English,"matplotlib,scripting,functools,sqlite,logging,beautifulsoup,multiprocessing",Interactive,Python Mastery Path,PL_011,2,0.1976401179941002,2021,0.152997097853478,"Automation with Python – Comprehensive Python Programming Intermediate matplotlib,scripting,functools,sqlite,logging,beautifulsoup,multiprocessing Python Mastery Path Ardit Sulce",2.0,automation with python – comprehensive
75,CRS_0076,Mastering Python Scientific Computing,https://www.datacamp.com/courses/mastering-python-scientific-computing-330,DataCamp,Python Programming,Intermediate,0.0237659819986152,0.0149578963661619,1.0,47,1.9,Jose Portilla,English,"web scraping,multiprocessing,sqlalchemy,packaging,automation",Interactive,Python Mastery Path,PL_011,2,0.3342648657040832,2025,0.2789105409318725,"Mastering Python Scientific Computing Python Programming Intermediate web scraping,multiprocessing,sqlalchemy,packaging,automation Python Mastery Path Jose Portilla",2.0,mastering python scientific computing
76,CRS_0077,Ultimate Python Metaprogramming Course,https://www.kaggle.com/learn/ultimate-python-metaprogramming-course-567,Kaggle,Python Programming,Intermediate,0.0533444111085468,0.1044218363978828,0.3999999999999986,89,11.6,Ardit Sulce,Hindi,"automation,regex,packages,fastapi,selenium,design patterns,scripting,generators,dataclasses",Bootcamp,Python Mastery Path,PL_011,2,0.2218599596335972,2025,0.1691479949141812,"Ultimate Python Metaprogramming Course Python Programming Intermediate automation,regex,packages,fastapi,selenium,design patterns,scripting,generators,dataclasses Python Mastery Path Ardit Sulce",2.0,ultimate python metaprogramming course
77,CRS_0078,Advanced Python: Design Patterns,https://www.simplilearn.com/courses/advanced-python-design-patterns-557,Simplilearn,Python Programming,Advanced,0.0048463727979075,0.0032283808042005,0.3999999999999986,113,22.7,CodeWithHarry,Hindi,"requests,closures,lambda,matplotlib,solid principles,numpy,regex,web scraping,comprehensions",Video,Python Mastery Path,PL_011,3,0.1288619779537338,2024,0.1082757212710642,"Advanced Python: Design Patterns Python Programming Advanced requests,closures,lambda,matplotlib,solid principles,numpy,regex,web scraping,comprehensions Python Mastery Path CodeWithHarry",3.0,advanced python: design patterns
